GeneID,P-value,Significant,TrueDeltaSame,TrueDeltaDiff,
gene_45,0.5142857142857142,no,0.489,0.567
gene_46,0.7714285714285715,no,0.491,0.528
gene_47,0.34285714285714286,no,0.593,0.474
gene_48,0.4,no,0.635,0.524
gene_49,0.6857142857142857,no,0.498,0.45
gene_50,0.4857142857142857,no,0.496,0.404
gene_51,1.0,no,0.493,0.496
gene_52,0.14285714285714285,no,0.322,0.488
gene_53,0.05714285714285714,no,0.409,0.685
gene_54,0.2571428571428571,no,0.601,0.438
gene_55,0.5714285714285714,no,0.497,0.45
gene_56,0.9428571428571428,no,0.548,0.561
gene_57,0.5142857142857142,no,0.525,0.461
gene_58,0.5428571428571428,no,0.439,0.503
gene_59,0.8285714285714286,no,0.57,0.534
gene_60,0.9714285714285714,no,0.506,0.488
gene_61,0.6571428571428571,no,0.445,0.482
gene_62,0.9142857142857143,no,0.494,0.474
gene_63,0.17142857142857143,no,0.59,0.44
gene_64,0.4,no,0.422,0.499
gene_65,0.9714285714285714,no,0.489,0.504
gene_66,0.17142857142857143,no,0.353,0.491
gene_67,0.9142857142857143,no,0.567,0.573
gene_68,0.45714285714285713,no,0.582,0.678
gene_69,0.45714285714285713,no,0.488,0.551
gene_70,0.2571428571428571,no,0.623,0.485
gene_71,0.08571428571428572,no,0.676,0.494
gene_72,0.8571428571428571,no,0.376,0.403
gene_73,0.6,no,0.552,0.492
gene_74,0.9428571428571428,no,0.576,0.548
gene_75,0.8571428571428571,no,0.517,0.558
gene_76,0.08571428571428572,no,0.496,0.312
gene_77,0.34285714285714286,no,0.565,0.469
gene_78,0.6857142857142857,no,0.539,0.495
gene_79,0.05714285714285714,no,0.669,0.418
gene_80,0.6285714285714286,no,0.531,0.499
gene_81,0.8571428571428571,no,0.516,0.493
gene_82,0.4857142857142857,no,0.495,0.445
gene_83,0.9428571428571428,no,0.528,0.512
gene_84,0.2571428571428571,no,0.358,0.501
gene_85,0.9428571428571428,no,0.575,0.555
gene_86,0.9428571428571428,no,0.487,0.483
gene_87,0.08571428571428572,no,0.606,0.407
gene_88,0.7428571428571429,no,0.549,0.586
gene_89,1.0,no,0.591,0.594
gene_90,0.14285714285714285,no,0.579,0.393
gene_91,0.6571428571428571,no,0.569,0.519
gene_92,0.9428571428571428,no,0.392,0.401
gene_93,0.7428571428571429,no,0.539,0.49
gene_94,0.7142857142857143,no,0.62,0.661
gene_95,0.3142857142857143,no,0.417,0.527
gene_96,0.6285714285714286,no,0.493,0.55
gene_97,0.8,no,0.505,0.473
gene_98,0.02857142857142857,yes,0.711,0.376
gene_99,0.05714285714285714,no,0.655,0.439
gene_100,0.6857142857142857,no,0.618,0.569
gene_101,0.08571428571428572,no,0.492,0.36
gene_102,0.6,no,0.413,0.491
gene_103,0.8,no,0.611,0.565
gene_104,0.45714285714285713,no,0.424,0.496
gene_105,0.6857142857142857,no,0.463,0.428
gene_106,0.7142857142857143,no,0.477,0.438
gene_107,0.8285714285714286,no,0.517,0.479
gene_108,0.05714285714285714,no,0.386,0.596
gene_109,0.7714285714285715,no,0.601,0.536
gene_110,0.6285714285714286,no,0.542,0.595
gene_111,0.14285714285714285,no,0.406,0.544
gene_112,0.2,no,0.555,0.41
gene_113,0.2571428571428571,no,0.572,0.45
gene_114,0.5142857142857142,no,0.54,0.47
gene_115,0.9714285714285714,no,0.388,0.373
gene_116,0.8571428571428571,no,0.443,0.412
gene_117,0.9714285714285714,no,0.528,0.52
gene_118,0.8285714285714286,no,0.521,0.498
gene_119,0.6,no,0.456,0.496
gene_120,1.0,no,0.61,0.61
gene_121,0.5142857142857142,no,0.443,0.526
gene_122,0.5428571428571428,no,0.372,0.456
gene_123,0.6857142857142857,no,0.524,0.461
gene_124,0.8857142857142857,no,0.528,0.551
gene_125,0.5714285714285714,no,0.552,0.476
gene_126,0.6285714285714286,no,0.511,0.565
gene_127,0.17142857142857143,no,0.541,0.395
gene_128,0.9714285714285714,no,0.608,0.589
gene_129,1.0,no,0.498,0.501
gene_130,0.7714285714285715,no,0.525,0.47
gene_131,0.6571428571428571,no,0.471,0.538
gene_132,0.14285714285714285,no,0.576,0.42
gene_133,0.8285714285714286,no,0.515,0.529
gene_134,0.2571428571428571,no,0.564,0.467
gene_135,0.5142857142857142,no,0.531,0.458
gene_136,0.42857142857142855,no,0.425,0.513
gene_137,0.8571428571428571,no,0.54,0.496
gene_138,1.0,no,0.576,0.575
gene_139,0.42857142857142855,no,0.491,0.406
gene_140,0.34285714285714286,no,0.477,0.582
gene_141,0.9428571428571428,no,0.485,0.474
gene_142,0.7142857142857143,no,0.503,0.473
gene_143,0.9428571428571428,no,0.472,0.495
gene_144,0.8857142857142857,no,0.432,0.478
gene_145,0.4,no,0.486,0.594
gene_146,0.8285714285714286,no,0.435,0.468
gene_147,0.02857142857142857,yes,0.658,0.316
gene_148,0.4857142857142857,no,0.432,0.536
gene_149,0.5714285714285714,no,0.468,0.556
gene_150,0.8285714285714286,no,0.574,0.604
gene_151,0.42857142857142855,no,0.479,0.362
gene_152,0.4857142857142857,no,0.404,0.497
gene_153,0.4,no,0.464,0.532
gene_154,0.3142857142857143,no,0.384,0.495
gene_155,0.08571428571428572,no,0.468,0.63
gene_156,0.8,no,0.525,0.577
gene_157,0.2,no,0.583,0.454
gene_158,0.34285714285714286,no,0.538,0.633
gene_159,1.0,no,0.471,0.479
gene_160,0.5714285714285714,no,0.626,0.54
gene_161,0.45714285714285713,no,0.493,0.557
gene_162,0.2571428571428571,no,0.422,0.537
gene_163,0.5142857142857142,no,0.566,0.487
gene_164,0.6285714285714286,no,0.51,0.46
gene_165,0.6571428571428571,no,0.439,0.501
gene_166,0.2,no,0.391,0.553
gene_167,0.3142857142857143,no,0.394,0.492
gene_168,0.2,no,0.64,0.511
gene_169,0.34285714285714286,no,0.536,0.421
gene_170,0.6285714285714286,no,0.539,0.475
gene_171,0.4,no,0.441,0.332
gene_172,0.45714285714285713,no,0.524,0.45
gene_173,0.2,no,0.415,0.542
gene_174,0.5428571428571428,no,0.649,0.564
gene_175,0.4857142857142857,no,0.393,0.453
gene_176,0.45714285714285713,no,0.378,0.455
gene_177,0.2857142857142857,no,0.601,0.473
gene_178,0.6285714285714286,no,0.411,0.443
gene_179,0.11428571428571428,no,0.391,0.585
gene_180,0.02857142857142857,yes,0.75,0.355
gene_181,0.17142857142857143,no,0.449,0.6
gene_182,0.8857142857142857,no,0.46,0.483
gene_183,1.0,no,0.486,0.487
gene_184,0.3142857142857143,no,0.469,0.59
gene_185,0.8571428571428571,no,0.615,0.593
gene_186,0.4857142857142857,no,0.496,0.579
gene_187,0.14285714285714285,no,0.491,0.661
gene_188,0.14285714285714285,no,0.367,0.535
gene_189,0.5714285714285714,no,0.473,0.544
gene_190,0.14285714285714285,no,0.407,0.627
gene_191,0.8857142857142857,no,0.522,0.508
gene_192,0.8,no,0.447,0.487
gene_193,0.11428571428571428,no,0.571,0.363
gene_194,0.8,no,0.48,0.454
gene_195,0.6571428571428571,no,0.497,0.548
gene_196,0.7428571428571429,no,0.48,0.509
gene_197,0.37142857142857144,no,0.566,0.462
gene_198,0.4857142857142857,no,0.421,0.485
gene_199,0.2857142857142857,no,0.454,0.573
gene_200,0.17142857142857143,no,0.51,0.664
